site_id,lat,lon,pft
98613,40.95814,-123.63362,woody perennial crop
323514,39.07534,-121.64133,woody perennial crop
25848,33.44298,-114.70622,woody perennial crop
26300,36.57338,-119.84635,woody perennial crop
59381,36.85821,-120.11887,woody perennial crop
26506,35.65969,-120.86008,woody perennial crop
382108,39.06117,-121.65684,woody perennial crop
54829,36.10104,-120.23249,woody perennial crop
26689,36.39544,-119.89892999999999,woody perennial crop
394213,38.68363,-122.95221,woody perennial crop
27012,34.41814,-119.52095,woody perennial crop
413143,33.48419,-117.27601,woody perennial crop
499233,36.4496,-120.11657,woody perennial crop
404098,39.74935,-122.13013,woody perennial crop
559538,34.87258,-120.37481,woody perennial crop
365432,33.67959,-114.6529,woody perennial crop
28966,37.94031,-121.07299,woody perennial crop
136160,39.54995,-122.18554,woody perennial crop
342806,36.64093,-120.24854,woody perennial crop
350179,33.25461,-117.04837,woody perennial crop
122986,38.41981,-121.79754,woody perennial crop
279095,36.9115,-121.73708,woody perennial crop
299522,37.99368,-121.37344,woody perennial crop
327313,33.70226,-115.24373,woody perennial crop
491799,37.82747,-121.3915,woody perennial crop
31947,41.42922,-120.13325,woody perennial crop
333130,34.44573,-119.87269,woody perennial crop
116078,36.95611,-120.51158,woody perennial crop
563857,39.71518,-122.27397,woody perennial crop
413369,38.22115,-121.59888,woody perennial crop
386380,36.70416,-119.43739,woody perennial crop
242834,39.01279,-122.86897,woody perennial crop
202936,36.64757,-120.06467,woody perennial crop
57500,38.94877,-121.47667,woody perennial crop
128606,36.18721,-119.00909,woody perennial crop
229559,39.2863,-121.47421,woody perennial crop
170758,39.90121,-122.1135,woody perennial crop
71092,41.79243,-122.00529,woody perennial crop
404318,34.39483,-119.05227,woody perennial crop
419562,36.66508,-119.71125,woody perennial crop
421900,35.6439,-120.40322,woody perennial crop
35523,38.34509,-122.81344,woody perennial crop
447693,33.4564,-117.30105,woody perennial crop
570055,35.51887,-120.734,woody perennial crop
335825,35.66545,-120.69944,woody perennial crop
302801,33.65523,-114.57944,woody perennial crop
397338,39.22443,-121.67178,woody perennial crop
492056,36.07403,-120.0256,woody perennial crop
575719,35.69016,-119.73,woody perennial crop
199992,39.03648,-121.67588,woody perennial crop
124153,33.60483,-116.18203,woody perennial crop
521919,37.22151,-120.23226,woody perennial crop
421287,39.00204,-121.08976,woody perennial crop
221517,33.29703,-116.94612,woody perennial crop
57216,34.39031,-119.44305,woody perennial crop
40258,38.38107,-121.22655,woody perennial crop
185075,33.81162,-117.09446,woody perennial crop
122398,37.82938,-121.52715,woody perennial crop
289747,33.32003,-117.11328,woody perennial crop
557989,33.31393,-117.20036,woody perennial crop
73817,36.70628,-119.37425,woody perennial crop
68244,38.17613,-121.2891,woody perennial crop
41475,35.20978,-118.89271,woody perennial crop
202526,35.92628,-119.21714,woody perennial crop
346233,39.81408,-123.2699,woody perennial crop
42681,39.60191,-121.59848,woody perennial crop
601805,39.34455,-121.62008,woody perennial crop
453952,37.93561,-121.5953,woody perennial crop
207621,34.86906,-120.35854,woody perennial crop
272377,38.70305,-122.02714,woody perennial crop
512811,38.74267,-120.7043,woody perennial crop
443769,39.38832,-121.65385,woody perennial crop
194904,35.15767,-118.99567,woody perennial crop
431773,38.34289,-121.62739,woody perennial crop
177416,36.50549,-119.85249,woody perennial crop
301212,38.93668,-121.47755,woody perennial crop
289818,38.77118,-121.60146,woody perennial crop
46386,38.78612,-122.04441,woody perennial crop
222927,38.94151,-122.0371,woody perennial crop
349523,36.67121,-119.42942,woody perennial crop
452754,34.09853,-118.82999,woody perennial crop
524924,38.70889,-122.13132,woody perennial crop
124831,36.67489,-119.63358,woody perennial crop
386155,35.55911,-120.81505,woody perennial crop
390855,34.67172,-120.3545,woody perennial crop
465671,38.79016,-122.05018,woody perennial crop
539674,35.29551,-118.7547,woody perennial crop
221694,36.16886,-118.99615,woody perennial crop
367110,36.57975,-120.15281,woody perennial crop
430122,35.48637,-120.21455,woody perennial crop
199017,38.54168,-122.78513,woody perennial crop
53454,38.78637,-121.41724,woody perennial crop
53555,39.67386,-122.27797,woody perennial crop
322537,39.62587,-122.20112,woody perennial crop
54620,33.57122,-116.04949,woody perennial crop
54998,34.96234,-119.70637,woody perennial crop
263744,36.33351,-119.19436,woody perennial crop
479113,36.37463,-120.16564,woody perennial crop
381058,33.60452,-114.69301,woody perennial crop
495787,36.3997,-119.7228,woody perennial crop
267717,35.81969,-119.5537,woody perennial crop
215580,36.48927,-119.34559,woody perennial crop
120984,35.13458,-119.34748,woody perennial crop
559517,37.28671,-120.30042,woody perennial crop
60067,36.96603,-121.80324,woody perennial crop
337098,35.26943,-118.76287,woody perennial crop
575210,34.08307,-117.13806,woody perennial crop
61226,36.40388,-119.11029,woody perennial crop
61372,37.35539,-121.77725,woody perennial crop
61595,34.16751,-119.09516,woody perennial crop
543955,33.61075,-116.11974,woody perennial crop
245314,36.41172,-119.06624,woody perennial crop
64618,39.25536,-121.59915,woody perennial crop
503839,38.1455,-121.44494,woody perennial crop
498902,33.56373,-116.16112,woody perennial crop
557395,37.89056,-120.95953,woody perennial crop
66460,39.37943,-121.70796,woody perennial crop
433016,36.7655,-119.91983,woody perennial crop
385819,36.30004,-119.24331,woody perennial crop
477671,38.33893,-122.91485,woody perennial crop
113334,33.54144,-117.03445,woody perennial crop
69445,38.67654,-121.8199,woody perennial crop
594669,38.1009,-121.17093,woody perennial crop
599726,39.0828,-122.27685,woody perennial crop
309329,34.59435,-120.26796,woody perennial crop
459218,35.96606,-119.02927,woody perennial crop
71618,39.84821,-122.29414,woody perennial crop
72056,38.42523,-121.56752,woody perennial crop
135422,37.03982,-121.5231,woody perennial crop
214299,34.28172,-119.07753,woody perennial crop
521966,38.27538,-121.5657,woody perennial crop
232779,36.32662,-119.07588,woody perennial crop
480783,38.76771,-122.16086,woody perennial crop
558509,36.7797,-120.75722,woody perennial crop
73796,37.11709,-121.9238,woody perennial crop
501750,36.29313,-119.24655,woody perennial crop
468212,38.58201,-122.87531,woody perennial crop
561872,34.14769,-119.12871,woody perennial crop
158260,38.74899,-120.72286,woody perennial crop
167044,34.40631,-119.01119,woody perennial crop
162358,36.18533,-119.75116,woody perennial crop
486633,38.16145,-121.64421,woody perennial crop
512875,39.31638,-123.22516,woody perennial crop
593699,38.29481,-121.555,woody perennial crop
194097,38.01121,-121.38257,woody perennial crop
114906,40.32474,-120.51877,woody perennial crop
184963,33.71664,-116.16472,woody perennial crop
215991,36.62323,-119.38305,woody perennial crop
145037,36.62391,-119.7616,woody perennial crop
112203,36.97239,-121.74807,woody perennial crop
93419,39.08581,-121.99563,woody perennial crop
81681,36.54734,-120.19274,woody perennial crop
200049,35.87148,-119.59572,woody perennial crop
227671,33.51601,-117.20101,woody perennial crop
457567,38.74498,-120.7346,woody perennial crop
83026,35.69783,-117.85054,woody perennial crop
163031,33.012,-116.83956,woody perennial crop
83588,38.06929,-121.17828,woody perennial crop
132245,39.91189,-122.12536,woody perennial crop
173310,34.30052,-119.04005,woody perennial crop
415446,37.89468,-121.41362,woody perennial crop
134730,37.90708,-121.39369,woody perennial crop
141421,37.52999,-120.9069,woody perennial crop
143372,38.36457,-122.81935,woody perennial crop
248098,38.24828,-122.73222,woody perennial crop
384826,36.93987,-121.75937,woody perennial crop
396631,39.27373,-123.18164,woody perennial crop
95981,34.58544,-120.51643,woody perennial crop
129278,36.53596,-119.86277,woody perennial crop
481136,36.42328,-119.67644,woody perennial crop
139070,38.07942,-121.47355,woody perennial crop
98442,36.45425,-120.2366,woody perennial crop
99006,33.65979,-116.21569,woody perennial crop
109628,36.31635,-120.16866,woody perennial crop
310408,36.71925,-119.45074,woody perennial crop
211922,36.40986,-120.07168,woody perennial crop
249694,36.28215,-119.81125,woody perennial crop
101469,36.72138,-119.87363,woody perennial crop
581199,38.4001,-122.63318,woody perennial crop
425667,36.81459,-120.58669,woody perennial crop
105496,38.02089,-121.66901,woody perennial crop
242591,38.35175,-121.58383,woody perennial crop
108069,34.97108,-118.89938,woody perennial crop
253420,35.25062,-119.1734,woody perennial crop
114216,35.1888,-118.89385,woody perennial crop
499658,33.56752,-114.60564,woody perennial crop
300802,34.51222,-115.5129,woody perennial crop
110988,33.20699,-115.44946,woody perennial crop
395786,36.61476,-119.53584,woody perennial crop
112983,35.55912,-115.42717,woody perennial crop
269128,35.66376,-120.86203,woody perennial crop
341380,36.4507,-121.44241,woody perennial crop
115040,36.40936,-119.08035,woody perennial crop
160474,36.51619,-119.53289,woody perennial crop
287176,38.55648,-119.47384,woody perennial crop
473354,33.54636,-116.15045,woody perennial crop
509271,36.42884,-119.90739,woody perennial crop
306216,36.72641,-120.68252,woody perennial crop
412468,34.90539,-120.38454,woody perennial crop
303845,38.40349,-122.34962,woody perennial crop
484761,37.2305,-121.85746,woody perennial crop
487226,33.48367,-114.73366,woody perennial crop
329226,38.5654,-121.80173,woody perennial crop
360348,33.5176,-114.64603,woody perennial crop
129028,33.6329,-116.13484,woody perennial crop
442247,33.48419,-117.27601,woody perennial crop
134724,36.993,-120.8847,woody perennial crop
447854,39.36308,-121.99969,woody perennial crop
277575,33.2987,-117.14517,woody perennial crop
438758,34.27905,-118.98784,woody perennial crop
398948,36.37998,-119.13158,woody perennial crop
141967,37.89001,-121.41795,woody perennial crop
502171,38.37019,-122.91982,woody perennial crop
274587,39.69104,-121.90648,woody perennial crop
549276,39.68839,-121.8404,woody perennial crop
463877,33.18234,-116.58064,woody perennial crop
532556,41.61494,-122.78605,woody perennial crop
161808,40.38616,-122.48389,woody perennial crop
227596,41.09872,-123.6979,woody perennial crop
155755,35.24672,-120.58232,woody perennial crop
215573,38.15875,-121.62491,woody perennial crop
238241,34.44206,-117.55825,woody perennial crop
567463,37.71853,-121.13491,woody perennial crop
273273,40.06082,-122.20503,woody perennial crop
201126,36.29174,-119.35054,woody perennial crop
500621,37.10593,-121.92809,woody perennial crop
405422,35.91843,-118.99835,woody perennial crop
166328,39.45033,-121.5172,woody perennial crop
167782,37.8662,-121.45684,woody perennial crop
239893,38.96799,-122.10539,woody perennial crop
170087,36.88707,-121.66452,woody perennial crop
446090,36.21337,-119.11255,woody perennial crop
544091,39.01451,-122.86887,woody perennial crop
595662,38.2775,-121.56757,woody perennial crop
178319,36.02692,-119.60349,woody perennial crop
297987,33.63166,-114.65701,woody perennial crop
182602,38.28165,-121.56983,woody perennial crop
205670,36.92222,-119.73606,woody perennial crop
589268,35.66587,-119.10888,woody perennial crop
298696,34.21155,-119.14037,woody perennial crop
231726,35.66126,-119.10304,woody perennial crop
348843,38.74175,-120.72685,woody perennial crop
194535,33.59647,-116.24208,woody perennial crop
366026,40.74446,-122.92526,woody perennial crop
525315,37.27036,-120.28193,woody perennial crop
208789,33.28109,-117.24938,woody perennial crop
211089,32.77844,-114.5979,woody perennial crop
211444,33.50169,-114.64868,woody perennial crop
260412,33.37407,-117.14316,woody perennial crop
432006,36.95746,-120.50571,woody perennial crop
227210,38.49461,-122.76251,woody perennial crop
232790,34.8599,-120.31828,woody perennial crop
463424,40.48488,-122.27541,woody perennial crop
237501,34.89716,-116.65993,woody perennial crop
241268,38.55059,-119.47551,woody perennial crop
369269,38.75808,-120.85488,woody perennial crop
486244,40.10946,-122.12883,woody perennial crop
290924,38.09681,-121.4635,woody perennial crop
251418,36.90479,-121.73551,woody perennial crop
495651,37.85143,-121.45554,woody perennial crop
483382,38.10683,-121.59433,woody perennial crop
260173,34.82766,-116.59591,woody perennial crop
263015,37.45966,-120.72795,woody perennial crop
526235,39.68526,-120.22409,woody perennial crop
272548,33.53718,-116.16258,woody perennial crop
273103,39.00914,-122.847,woody perennial crop
391284,36.94284,-121.76282,woody perennial crop
283868,32.81229,-114.56353,woody perennial crop
399237,35.9733,-119.04896,woody perennial crop
492406,36.62043,-120.00055,woody perennial crop
428484,37.09069,-118.2515,woody perennial crop
295336,36.36306,-119.19445,woody perennial crop
488294,32.78632,-114.58951,woody perennial crop
368535,33.70605,-115.24104,woody perennial crop
345237,39.08921,-121.62139,woody perennial crop
377570,38.75618,-120.65354,woody perennial crop
361381,40.39531,-122.18689,woody perennial crop
410187,37.00685,-121.79477,woody perennial crop
379183,39.67024,-122.27271,woody perennial crop
447812,39.36308,-121.99969,woody perennial crop
493760,34.41851,-119.53285,woody perennial crop
561323,36.97228,-120.60952,woody perennial crop
515835,38.4889,-121.98932,woody perennial crop
525895,36.41276,-119.11454,woody perennial crop
586163,34.87271,-120.35754,woody perennial crop
596636,38.41271,-121.6098,woody perennial crop
26336,36.17114,-120.19718,woody perennial crop
159849,36.94729,-120.10535,woody perennial crop
534243,36.1778,-120.20411,woody perennial crop
169473,36.23738,-119.92755,woody perennial crop
557284,36.82778,-120.13963,woody perennial crop
590334,36.35733,-119.09283,woody perennial crop
16073,38.50244,-121.97646,woody perennial crop
415399,33.96684,-117.34049,woody perennial crop
